sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltage5 [V],BATTERY.cellVoltage6 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/10/2024,3:11:24.42 AM,1m 54.6s,114.6,-7.2799904342825,112.796818350197,46.9,72.1,19.6,56,934.7,11.931511,18.991607,-10.289924,14.987498,-6.039738,13.42164,0.223694,2.908022,-6.1,-3.6,-148.8,211.2,215.1,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.1,-147.6,212.4,False,False,False,False,False,False,,True,Normal,60,80,1001,1288,1015,977,0,False,False,False,False,False,0,False,False,False,False,44,21.173,800,1840,21.134,False,3.526,3.529,3.526,3.528,3.527,3.537,0.032,False,False,7.488,96.1,92.8,96.0,382,47,2,28,8,51115.8,7572.72,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,239.3,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:24.62 AM,1m 54.8s,114.8,-7.2799989258117,112.796812613549,46.9,72.1,19.6,56,938.4,11.819852,18.991607,-10.289924,14.987498,-5.816044,13.42164,0,2.908022,-5.9,-3,-149.2,210.8,213.8,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.3,-147.9,212.1,False,False,False,False,False,False,,True,Normal,60,80,1002,1290,1015,1007,0,False,False,False,False,False,0,False,False,False,False,44,21.173,800,1840,21.134,False,3.526,3.529,3.526,3.528,3.527,3.537,0.032,False,False,7.488,96.1,92.8,96.0,382,47,2,28,8,51115.8,7572.72,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,236.5,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:24.82 AM,1m 55.0s,115.0,-7.280006489989,112.796807469291,46.9,72.1,19.6,56,941.7,11.819852,18.991607,-10.289924,14.987498,-5.816044,13.42164,0,2.908022,-6.7,-3.4,-149.2,210.8,214.0,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-2.8,-147.9,212.1,False,False,False,False,False,False,,True,Normal,60,80,996,1290,1015,1006,0,False,False,False,False,False,0,False,False,False,False,44,21.173,800,1840,21.134,False,3.526,3.529,3.526,3.528,3.527,3.537,0.032,False,False,7.488,96.1,92.8,96.0,382,47,2,28,8,51115.8,7572.72,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,234.1,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:25.02 AM,1m 55.2s,115.2,-7.2800143087752,112.796802232561,46.9,72.1,19.6,56,945.2,11.625633,18.991607,-10.06623,14.987498,-5.816044,13.42164,0,2.908022,-7.4,-3.1,-149.2,210.8,213.5,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.1,-147.9,212.1,False,False,False,False,False,False,,True,Normal,60,80,996,1287,1017,1008,0,False,False,False,False,False,0,False,False,False,False,44,21.195,800,1840,21.172,False,3.524,3.528,3.531,3.536,3.535,3.542,0.032,False,False,7.168,95.9,92.8,96.0,380,47,2,28,8,51030.5,7560.08,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,231.7,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:25.22 AM,1m 55.4s,115.4,-7.2800228079118,112.796796368532,46.9,72.1,19.6,56,948.9,11.625633,18.991607,-10.06623,14.987498,-5.816044,13.42164,0,2.908022,-7.6,-3.2,-149.2,210.8,214.3,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.3,-147.9,212.1,False,False,False,False,False,False,,True,Normal,60,80,999,1290,1017,1005,0,False,False,False,False,False,0,False,False,False,False,44,21.195,800,1840,21.172,False,3.524,3.528,3.531,3.536,3.535,3.542,0.032,False,False,7.168,95.9,92.8,96.0,380,47,2,28,8,51030.5,7560.08,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,229.0,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:25.42 AM,1m 55.6s,115.6,-7.2800304073849,112.79679120764,46.9,72.1,19.6,56,952.3,11.625633,18.991607,-10.06623,14.987498,-5.816044,13.42164,0,2.908022,-7.2,-3.4,-149.2,210.8,213.9,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.2,-147.9,212.1,False,False,False,False,False,False,,True,Normal,60,80,1012,1286,1018,999,0,False,False,False,False,False,0,False,False,False,False,44,21.195,800,1840,21.172,False,3.524,3.528,3.531,3.536,3.535,3.542,0.032,False,False,7.168,95.9,92.8,96.0,380,47,2,28,8,51030.5,7560.08,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,226.7,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:25.62 AM,1m 55.8s,115.8,-7.2800384271167,112.796785787936,46.9,72.1,19.6,56,955.8,11.625633,18.991607,-10.06623,14.987498,-5.816044,13.42164,0,2.908022,-6.7,-3.3,-149.3,210.7,213.8,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.2,-148,212,False,False,False,False,False,False,,True,Normal,60,80,1013,1281,1020,954,0,False,False,False,False,False,0,False,False,False,False,44,21.195,800,1840,21.172,False,3.524,3.528,3.531,3.536,3.535,3.542,0.032,False,False,7.168,95.9,92.8,96.0,380,47,2,28,8,51030.5,7560.08,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,224.3,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:25.82 AM,1m 56.0s,116.0,-7.2800463114227,112.7967802306,46.5,72.1,19.6,56,959.3,11.625633,18.991607,-10.06623,14.987498,-5.816044,13.42164,0,2.908022,-5.9,-3.4,-149.5,210.5,214.9,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.6,-148.6,211.4,False,False,False,False,False,False,,True,Normal,60,80,1014,1278,1022,916,0,False,False,False,False,False,0,False,False,False,False,44,21.195,800,1840,21.172,False,3.524,3.528,3.531,3.536,3.535,3.542,0.032,False,False,7.168,95.9,92.8,96.0,380,47,2,28,8,51030.5,7560.08,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,221.9,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:26.02 AM,1m 56.2s,116.2,-7.2800532803706,112.796775348832,46.5,72.1,19.6,56,962.4,11.515353,18.991607,-10.06623,14.987498,-5.59235,13.42164,0,2.908022,-5.1,-3.9,-150.3,209.7,214.7,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-4.2,-149.5,210.5,False,False,False,False,False,False,,True,Normal,60,80,1015,1277,1021,919,0,False,False,False,False,False,0,False,False,False,False,44,21.149,796,1840,21.187,False,3.521,3.524,3.524,3.525,3.523,3.532,0.032,False,False,7.324,96.1,92.8,96.0,382,47,2,28,8,50874.0,7536.90,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,219.8,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:26.22 AM,1m 56.4s,116.4,-7.2800618202857,112.796769448202,46.5,72.1,19.6,56,966.2,11.515353,18.991607,-10.06623,14.987498,-5.59235,13.42164,0,2.908022,-4.8,-4.5,-151.1,208.9,214.4,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-4.4,-150.2,209.8,False,False,False,False,False,False,,True,Normal,60,80,1014,1280,1022,897,0,False,False,False,False,False,0,False,False,False,False,44,21.149,796,1840,21.187,False,3.521,3.524,3.524,3.525,3.523,3.532,0.032,False,False,7.324,96.1,92.8,96.0,382,47,2,28,8,50874.0,7536.90,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,217.4,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:26.42 AM,1m 56.6s,116.6,-7.2800701870462,112.796763910868,46.5,72.1,19.6,56,969.8,11.408394,18.991607,-10.06623,14.987498,-5.368656,13.42164,0,2.908022,-5.5,-4.5,-151.8,208.2,213.2,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-4.6,-151.1,208.9,False,False,False,False,False,False,,True,Normal,60,80,1014,1278,1022,897,0,False,False,False,False,False,0,False,False,False,False,44,21.149,796,1840,21.187,False,3.521,3.524,3.524,3.525,3.523,3.532,0.032,False,False,7.324,96.1,92.8,96.0,382,47,2,28,8,50874.0,7536.90,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,214.9,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:26.62 AM,1m 56.8s,116.8,-7.2800784152625,112.796758484868,46.5,72.1,19.6,56,973.4,11.304849,18.991607,-10.06623,14.987498,-5.144962,13.42164,0,2.908022,-5.6,-4.1,-152.8,207.2,213.1,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-4,-152.1,207.9,False,False,False,False,False,False,,True,Normal,60,80,1014,1274,1024,883,0,False,False,False,False,False,0,False,False,False,False,44,21.149,796,1840,21.187,False,3.521,3.524,3.524,3.525,3.523,3.532,0.032,False,False,7.324,96.1,92.8,96.0,382,47,2,28,8,50874.0,7536.90,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,212.6,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:26.82 AM,1m 57.0s,117.0,-7.2800863125217,112.796753491611,46.5,72.1,19.6,56,976.8,11.304849,18.991607,-10.06623,14.987498,-5.144962,13.42164,0,2.908022,-5,-5,-154.1,205.9,212.0,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-6,-153.8,206.2,False,False,False,False,False,False,,True,Normal,60,80,1014,1273,1024,876,0,False,False,False,False,False,0,False,False,False,False,44,21.149,796,1840,21.187,False,3.521,3.524,3.524,3.525,3.523,3.532,0.032,False,False,7.324,96.1,92.8,96.0,382,47,2,28,8,50874.0,7536.90,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,210.3,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:27.02 AM,1m 57.2s,117.2,-7.280093860559,112.796748933326,46.5,72.1,19.6,56,980.0,11.108383,18.991607,-10.06623,14.987498,-4.697574,13.42164,-0.223694,2.908022,-5.5,-6,-155.5,204.5,210.9,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-5.5,-155.2,204.8,False,False,False,False,False,False,,True,Normal,60,80,1013,1275,1024,867,0,False,False,False,False,False,0,False,False,False,False,44,21.165,796,1840,21.156,False,3.525,3.529,3.525,3.527,3.523,3.536,0.032,False,False,7.612,95.9,92.8,96.0,381,46,2,28,8,50704.7,7511.81,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,208.2,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:27.22 AM,1m 57.4s,117.4,-7.280101922303,112.796744231242,46.9,72.1,19.6,56,983.4,11.015651,18.991607,-10.06623,14.987498,-4.47388,13.42164,0,2.908022,-6.3,-5.6,-156.9,203.1,210.0,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-5.7,-156.8,203.2,False,False,False,False,False,False,,True,Normal,60,80,1015,1275,1024,871,0,False,False,False,False,False,0,False,False,False,False,44,21.165,796,1840,21.156,False,3.525,3.529,3.525,3.527,3.523,3.536,0.032,False,False,7.612,95.9,92.8,96.0,381,46,2,28,8,50704.7,7511.81,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,205.9,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:11:27.42 AM,1m 57.6s,117.6,-7.280110266721,112.79673951375,46.9,72.1,19.6,56,986.9,10.841661,18.991607,-10.06623,14.987498,-4.026492,13.42164,0,2.908022,-6.8,-5.7,-158.4,201.6,209.2,P-GPS,Other,,26,5,True,,DJI FPV,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-5.4,-158.1,201.9,False,False,False,False,False,False,,True,Normal,60,80,1014,1275,1023,871,0,False,False,False,False,False,0,False,False,False,False,44,21.165,796,1840,21.156,False,3.525,3.529,3.525,3.527,3.523,3.536,0.032,False,False,7.612,95.9,92.8,96.0,381,46,2,28,8,50704.7,7511.81,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,203.5,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
